dataset,rec_id,subject,chan,split,n_tokens,path
bitbrain,sub-50_psg,sub-50,O2,train,268500,/data/gen/tokens/bitbrain/sub-50_psg__O2.npy
bitbrain,sub-50_psg,sub-50,F3-F4,train,268500,/data/gen/tokens/bitbrain/sub-50_psg__F3-F4.npy
bitbrain,sub-50_headband,sub-50,HB_1,train,268500,/data/gen/tokens/bitbrain/sub-50_headband__HB_1.npy
bitbrain,sub-50_headband,sub-50,HB_2,train,268500,/data/gen/tokens/bitbrain/sub-50_headband__HB_2.npy
bitbrain,sub-50_headband,sub-50,HB_1-HB_2,train,268500,/data/gen/tokens/bitbrain/sub-50_headband__HB_1-HB_2.npy
bitbrain,sub-5_psg,sub-5,F3,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__F3.npy
bitbrain,sub-5_psg,sub-5,F4,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__F4.npy
bitbrain,sub-5_psg,sub-5,C3,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__C3.npy
bitbrain,sub-5_psg,sub-5,C4,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__C4.npy
bitbrain,sub-5_psg,sub-5,O1,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__O1.npy
bitbrain,sub-5_psg,sub-5,O2,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__O2.npy
bitbrain,sub-5_psg,sub-5,F3-F4,train,301500,/data/gen/tokens/bitbrain/sub-5_psg__F3-F4.npy
bitbrain,sub-5_headband,sub-5,HB_1,train,301500,/data/gen/tokens/bitbrain/sub-5_headband__HB_1.npy
bitbrain,sub-5_headband,sub-5,HB_2,train,301500,/data/gen/tokens/bitbrain/sub-5_headband__HB_2.npy
bitbrain,sub-5_headband,sub-5,HB_1-HB_2,train,301500,/data/gen/tokens/bitbrain/sub-5_headband__HB_1-HB_2.npy
bitbrain,sub-53_psg,sub-53,F3,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__F3.npy
bitbrain,sub-53_psg,sub-53,F4,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__F4.npy
bitbrain,sub-53_psg,sub-53,C3,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__C3.npy
bitbrain,sub-53_psg,sub-53,C4,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__C4.npy
bitbrain,sub-53_psg,sub-53,O1,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__O1.npy
bitbrain,sub-53_psg,sub-53,O2,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__O2.npy
bitbrain,sub-53_psg,sub-53,F3-F4,train,199800,/data/gen/tokens/bitbrain/sub-53_psg__F3-F4.npy
bitbrain,sub-53_headband,sub-53,HB_1,train,199800,/data/gen/tokens/bitbrain/sub-53_headband__HB_1.npy
bitbrain,sub-53_headband,sub-53,HB_2,train,199800,/data/gen/tokens/bitbrain/sub-53_headband__HB_2.npy
bitbrain,sub-53_headband,sub-53,HB_1-HB_2,train,199800,/data/gen/tokens/bitbrain/sub-53_headband__HB_1-HB_2.npy
bitbrain,sub-52_psg,sub-52,F3,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__F3.npy
bitbrain,sub-52_psg,sub-52,F4,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__F4.npy
bitbrain,sub-52_psg,sub-52,C3,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__C3.npy
bitbrain,sub-52_psg,sub-52,C4,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__C4.npy
bitbrain,sub-52_psg,sub-52,O1,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__O1.npy
bitbrain,sub-52_psg,sub-52,O2,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__O2.npy
bitbrain,sub-52_psg,sub-52,F3-F4,train,276900,/data/gen/tokens/bitbrain/sub-52_psg__F3-F4.npy
bitbrain,sub-52_headband,sub-52,HB_1,train,276900,/data/gen/tokens/bitbrain/sub-52_headband__HB_1.npy
bitbrain,sub-52_headband,sub-52,HB_2,train,276900,/data/gen/tokens/bitbrain/sub-52_headband__HB_2.npy
bitbrain,sub-52_headband,sub-52,HB_1-HB_2,train,276900,/data/gen/tokens/bitbrain/sub-52_headband__HB_1-HB_2.npy
bitbrain,sub-54_psg,sub-54,F3,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__F3.npy
bitbrain,sub-54_psg,sub-54,F4,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__F4.npy
bitbrain,sub-54_psg,sub-54,C3,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__C3.npy
bitbrain,sub-54_psg,sub-54,C4,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__C4.npy
bitbrain,sub-54_psg,sub-54,O1,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__O1.npy
bitbrain,sub-54_psg,sub-54,O2,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__O2.npy
bitbrain,sub-54_psg,sub-54,F3-F4,train,237000,/data/gen/tokens/bitbrain/sub-54_psg__F3-F4.npy
bitbrain,sub-54_headband,sub-54,HB_1,train,237000,/data/gen/tokens/bitbrain/sub-54_headband__HB_1.npy
bitbrain,sub-54_headband,sub-54,HB_2,train,237000,/data/gen/tokens/bitbrain/sub-54_headband__HB_2.npy
bitbrain,sub-54_headband,sub-54,HB_1-HB_2,train,237000,/data/gen/tokens/bitbrain/sub-54_headband__HB_1-HB_2.npy
bitbrain,sub-56_psg,sub-56,F3,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__F3.npy
bitbrain,sub-56_psg,sub-56,F4,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__F4.npy
bitbrain,sub-56_psg,sub-56,C3,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__C3.npy
bitbrain,sub-56_psg,sub-56,C4,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__C4.npy
bitbrain,sub-56_psg,sub-56,O1,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__O1.npy
bitbrain,sub-56_psg,sub-56,O2,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__O2.npy
bitbrain,sub-56_psg,sub-56,F3-F4,train,287400,/data/gen/tokens/bitbrain/sub-56_psg__F3-F4.npy
bitbrain,sub-56_headband,sub-56,HB_1,train,287400,/data/gen/tokens/bitbrain/sub-56_headband__HB_1.npy
bitbrain,sub-56_headband,sub-56,HB_2,train,287400,/data/gen/tokens/bitbrain/sub-56_headband__HB_2.npy
bitbrain,sub-56_headband,sub-56,HB_1-HB_2,train,287400,/data/gen/tokens/bitbrain/sub-56_headband__HB_1-HB_2.npy
bitbrain,sub-55_psg,sub-55,F3,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__F3.npy
bitbrain,sub-55_psg,sub-55,F4,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__F4.npy
bitbrain,sub-55_psg,sub-55,C3,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__C3.npy
bitbrain,sub-55_psg,sub-55,C4,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__C4.npy
bitbrain,sub-55_psg,sub-55,O1,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__O1.npy
bitbrain,sub-55_psg,sub-55,O2,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__O2.npy
bitbrain,sub-55_psg,sub-55,F3-F4,train,321900,/data/gen/tokens/bitbrain/sub-55_psg__F3-F4.npy
bitbrain,sub-55_headband,sub-55,HB_1,train,321900,/data/gen/tokens/bitbrain/sub-55_headband__HB_1.npy
bitbrain,sub-55_headband,sub-55,HB_2,train,321900,/data/gen/tokens/bitbrain/sub-55_headband__HB_2.npy
bitbrain,sub-55_headband,sub-55,HB_1-HB_2,train,321900,/data/gen/tokens/bitbrain/sub-55_headband__HB_1-HB_2.npy
bitbrain,sub-58_psg,sub-58,F3,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__F3.npy
bitbrain,sub-58_psg,sub-58,F4,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__F4.npy
bitbrain,sub-58_psg,sub-58,C3,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__C3.npy
bitbrain,sub-58_psg,sub-58,C4,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__C4.npy
bitbrain,sub-58_psg,sub-58,O1,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__O1.npy
bitbrain,sub-58_psg,sub-58,O2,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__O2.npy
bitbrain,sub-58_psg,sub-58,F3-F4,train,301500,/data/gen/tokens/bitbrain/sub-58_psg__F3-F4.npy
bitbrain,sub-58_headband,sub-58,HB_1,train,301500,/data/gen/tokens/bitbrain/sub-58_headband__HB_1.npy
bitbrain,sub-58_headband,sub-58,HB_2,train,301500,/data/gen/tokens/bitbrain/sub-58_headband__HB_2.npy
bitbrain,sub-58_headband,sub-58,HB_1-HB_2,train,301500,/data/gen/tokens/bitbrain/sub-58_headband__HB_1-HB_2.npy
bitbrain,sub-57_psg,sub-57,F3,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__F3.npy
bitbrain,sub-57_psg,sub-57,F4,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__F4.npy
bitbrain,sub-57_psg,sub-57,C3,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__C3.npy
bitbrain,sub-57_psg,sub-57,C4,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__C4.npy
bitbrain,sub-57_psg,sub-57,O1,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__O1.npy
bitbrain,sub-57_psg,sub-57,O2,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__O2.npy
bitbrain,sub-57_psg,sub-57,F3-F4,train,309600,/data/gen/tokens/bitbrain/sub-57_psg__F3-F4.npy
bitbrain,sub-57_headband,sub-57,HB_1,train,309600,/data/gen/tokens/bitbrain/sub-57_headband__HB_1.npy
bitbrain,sub-57_headband,sub-57,HB_2,train,309600,/data/gen/tokens/bitbrain/sub-57_headband__HB_2.npy
bitbrain,sub-57_headband,sub-57,HB_1-HB_2,train,309600,/data/gen/tokens/bitbrain/sub-57_headband__HB_1-HB_2.npy
bitbrain,sub-6_psg,sub-6,F3,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__F3.npy
bitbrain,sub-6_psg,sub-6,F4,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__F4.npy
bitbrain,sub-6_psg,sub-6,C3,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__C3.npy
bitbrain,sub-6_psg,sub-6,C4,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__C4.npy
bitbrain,sub-6_psg,sub-6,O1,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__O1.npy
bitbrain,sub-6_psg,sub-6,O2,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__O2.npy
bitbrain,sub-6_psg,sub-6,F3-F4,train,299400,/data/gen/tokens/bitbrain/sub-6_psg__F3-F4.npy
bitbrain,sub-6_headband,sub-6,HB_1,train,299400,/data/gen/tokens/bitbrain/sub-6_headband__HB_1.npy
bitbrain,sub-6_headband,sub-6,HB_2,train,299400,/data/gen/tokens/bitbrain/sub-6_headband__HB_2.npy
bitbrain,sub-6_headband,sub-6,HB_1-HB_2,train,299400,/data/gen/tokens/bitbrain/sub-6_headband__HB_1-HB_2.npy
bitbrain,sub-59_psg,sub-59,F3,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__F3.npy
bitbrain,sub-59_psg,sub-59,F4,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__F4.npy
bitbrain,sub-59_psg,sub-59,C3,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__C3.npy
bitbrain,sub-59_psg,sub-59,C4,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__C4.npy
bitbrain,sub-59_psg,sub-59,O1,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__O1.npy
bitbrain,sub-59_psg,sub-59,O2,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__O2.npy
bitbrain,sub-59_psg,sub-59,F3-F4,train,317100,/data/gen/tokens/bitbrain/sub-59_psg__F3-F4.npy
bitbrain,sub-59_headband,sub-59,HB_1,train,317100,/data/gen/tokens/bitbrain/sub-59_headband__HB_1.npy
bitbrain,sub-59_headband,sub-59,HB_2,train,317100,/data/gen/tokens/bitbrain/sub-59_headband__HB_2.npy
bitbrain,sub-59_headband,sub-59,HB_1-HB_2,train,317100,/data/gen/tokens/bitbrain/sub-59_headband__HB_1-HB_2.npy
bitbrain,sub-60_psg,sub-60,F3,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__F3.npy
bitbrain,sub-60_psg,sub-60,F4,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__F4.npy
bitbrain,sub-60_psg,sub-60,C3,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__C3.npy
bitbrain,sub-60_psg,sub-60,C4,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__C4.npy
bitbrain,sub-60_psg,sub-60,O1,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__O1.npy
bitbrain,sub-60_psg,sub-60,O2,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__O2.npy
bitbrain,sub-60_psg,sub-60,F3-F4,heldout,276600,/data/gen/tokens/bitbrain/sub-60_psg__F3-F4.npy
bitbrain,sub-60_headband,sub-60,HB_1,heldout,276600,/data/gen/tokens/bitbrain/sub-60_headband__HB_1.npy
bitbrain,sub-60_headband,sub-60,HB_2,heldout,276600,/data/gen/tokens/bitbrain/sub-60_headband__HB_2.npy
bitbrain,sub-60_headband,sub-60,HB_1-HB_2,heldout,276600,/data/gen/tokens/bitbrain/sub-60_headband__HB_1-HB_2.npy
bitbrain,sub-61_psg,sub-61,F3,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__F3.npy
bitbrain,sub-61_psg,sub-61,F4,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__F4.npy
bitbrain,sub-61_psg,sub-61,C3,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__C3.npy
bitbrain,sub-61_psg,sub-61,C4,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__C4.npy
bitbrain,sub-61_psg,sub-61,O1,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__O1.npy
bitbrain,sub-61_psg,sub-61,O2,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__O2.npy
bitbrain,sub-61_psg,sub-61,F3-F4,train,284400,/data/gen/tokens/bitbrain/sub-61_psg__F3-F4.npy
bitbrain,sub-61_headband,sub-61,HB_1,train,284400,/data/gen/tokens/bitbrain/sub-61_headband__HB_1.npy
bitbrain,sub-61_headband,sub-61,HB_2,train,284400,/data/gen/tokens/bitbrain/sub-61_headband__HB_2.npy
bitbrain,sub-61_headband,sub-61,HB_1-HB_2,train,284400,/data/gen/tokens/bitbrain/sub-61_headband__HB_1-HB_2.npy
bitbrain,sub-62_psg,sub-62,F3,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__F3.npy
bitbrain,sub-62_psg,sub-62,F4,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__F4.npy
bitbrain,sub-62_psg,sub-62,C3,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__C3.npy
bitbrain,sub-62_psg,sub-62,C4,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__C4.npy
bitbrain,sub-62_psg,sub-62,O1,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__O1.npy
bitbrain,sub-62_psg,sub-62,O2,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__O2.npy
bitbrain,sub-62_psg,sub-62,F3-F4,train,294900,/data/gen/tokens/bitbrain/sub-62_psg__F3-F4.npy
bitbrain,sub-62_headband,sub-62,HB_1,train,294900,/data/gen/tokens/bitbrain/sub-62_headband__HB_1.npy
bitbrain,sub-62_headband,sub-62,HB_2,train,294900,/data/gen/tokens/bitbrain/sub-62_headband__HB_2.npy
bitbrain,sub-62_headband,sub-62,HB_1-HB_2,train,294900,/data/gen/tokens/bitbrain/sub-62_headband__HB_1-HB_2.npy
bitbrain,sub-63_psg,sub-63,F3,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__F3.npy
bitbrain,sub-63_psg,sub-63,F4,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__F4.npy
bitbrain,sub-63_psg,sub-63,C3,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__C3.npy
bitbrain,sub-63_psg,sub-63,C4,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__C4.npy
bitbrain,sub-63_psg,sub-63,O1,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__O1.npy
bitbrain,sub-63_psg,sub-63,O2,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__O2.npy
bitbrain,sub-63_psg,sub-63,F3-F4,train,266400,/data/gen/tokens/bitbrain/sub-63_psg__F3-F4.npy
bitbrain,sub-63_headband,sub-63,HB_1,train,266400,/data/gen/tokens/bitbrain/sub-63_headband__HB_1.npy
bitbrain,sub-63_headband,sub-63,HB_2,train,266400,/data/gen/tokens/bitbrain/sub-63_headband__HB_2.npy
bitbrain,sub-63_headband,sub-63,HB_1-HB_2,train,266400,/data/gen/tokens/bitbrain/sub-63_headband__HB_1-HB_2.npy
bitbrain,sub-64_psg,sub-64,F3,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__F3.npy
bitbrain,sub-64_psg,sub-64,F4,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__F4.npy
bitbrain,sub-64_psg,sub-64,C3,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__C3.npy
bitbrain,sub-64_psg,sub-64,C4,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__C4.npy
bitbrain,sub-64_psg,sub-64,O1,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__O1.npy
bitbrain,sub-64_psg,sub-64,O2,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__O2.npy
bitbrain,sub-64_psg,sub-64,F3-F4,train,265800,/data/gen/tokens/bitbrain/sub-64_psg__F3-F4.npy
bitbrain,sub-64_headband,sub-64,HB_1,train,265800,/data/gen/tokens/bitbrain/sub-64_headband__HB_1.npy
bitbrain,sub-64_headband,sub-64,HB_2,train,265800,/data/gen/tokens/bitbrain/sub-64_headband__HB_2.npy
bitbrain,sub-64_headband,sub-64,HB_1-HB_2,train,265800,/data/gen/tokens/bitbrain/sub-64_headband__HB_1-HB_2.npy
bitbrain,sub-65_psg,sub-65,F3,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__F3.npy
bitbrain,sub-65_psg,sub-65,F4,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__F4.npy
bitbrain,sub-65_psg,sub-65,C3,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__C3.npy
bitbrain,sub-65_psg,sub-65,C4,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__C4.npy
bitbrain,sub-65_psg,sub-65,O1,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__O1.npy
bitbrain,sub-65_psg,sub-65,O2,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__O2.npy
bitbrain,sub-65_psg,sub-65,F3-F4,train,269100,/data/gen/tokens/bitbrain/sub-65_psg__F3-F4.npy
bitbrain,sub-65_headband,sub-65,HB_1,train,269100,/data/gen/tokens/bitbrain/sub-65_headband__HB_1.npy
bitbrain,sub-65_headband,sub-65,HB_2,train,269100,/data/gen/tokens/bitbrain/sub-65_headband__HB_2.npy
bitbrain,sub-65_headband,sub-65,HB_1-HB_2,train,269100,/data/gen/tokens/bitbrain/sub-65_headband__HB_1-HB_2.npy
bitbrain,sub-67_psg,sub-67,F3,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__F3.npy
bitbrain,sub-67_psg,sub-67,F4,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__F4.npy
bitbrain,sub-67_psg,sub-67,C3,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__C3.npy
bitbrain,sub-67_psg,sub-67,C4,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__C4.npy
bitbrain,sub-67_psg,sub-67,O1,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__O1.npy
bitbrain,sub-67_psg,sub-67,O2,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__O2.npy
bitbrain,sub-67_psg,sub-67,F3-F4,train,277200,/data/gen/tokens/bitbrain/sub-67_psg__F3-F4.npy
bitbrain,sub-67_headband,sub-67,HB_1,train,277200,/data/gen/tokens/bitbrain/sub-67_headband__HB_1.npy
bitbrain,sub-67_headband,sub-67,HB_2,train,277200,/data/gen/tokens/bitbrain/sub-67_headband__HB_2.npy
bitbrain,sub-67_headband,sub-67,HB_1-HB_2,train,277200,/data/gen/tokens/bitbrain/sub-67_headband__HB_1-HB_2.npy
bitbrain,sub-66_psg,sub-66,F3,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__F3.npy
bitbrain,sub-66_psg,sub-66,F4,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__F4.npy
bitbrain,sub-66_psg,sub-66,C3,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__C3.npy
bitbrain,sub-66_psg,sub-66,C4,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__C4.npy
bitbrain,sub-66_psg,sub-66,O1,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__O1.npy
bitbrain,sub-66_psg,sub-66,O2,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__O2.npy
bitbrain,sub-66_psg,sub-66,F3-F4,heldout,324300,/data/gen/tokens/bitbrain/sub-66_psg__F3-F4.npy
bitbrain,sub-66_headband,sub-66,HB_1,heldout,324300,/data/gen/tokens/bitbrain/sub-66_headband__HB_1.npy
bitbrain,sub-66_headband,sub-66,HB_2,heldout,324300,/data/gen/tokens/bitbrain/sub-66_headband__HB_2.npy
bitbrain,sub-66_headband,sub-66,HB_1-HB_2,heldout,324300,/data/gen/tokens/bitbrain/sub-66_headband__HB_1-HB_2.npy
bitbrain,sub-68_psg,sub-68,F3,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__F3.npy
bitbrain,sub-68_psg,sub-68,F4,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__F4.npy
bitbrain,sub-68_psg,sub-68,C3,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__C3.npy
bitbrain,sub-68_psg,sub-68,C4,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__C4.npy
bitbrain,sub-68_psg,sub-68,O1,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__O1.npy
bitbrain,sub-68_psg,sub-68,O2,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__O2.npy
bitbrain,sub-68_psg,sub-68,F3-F4,train,261000,/data/gen/tokens/bitbrain/sub-68_psg__F3-F4.npy
bitbrain,sub-68_headband,sub-68,HB_1,train,261000,/data/gen/tokens/bitbrain/sub-68_headband__HB_1.npy
bitbrain,sub-68_headband,sub-68,HB_2,train,261000,/data/gen/tokens/bitbrain/sub-68_headband__HB_2.npy
bitbrain,sub-68_headband,sub-68,HB_1-HB_2,train,261000,/data/gen/tokens/bitbrain/sub-68_headband__HB_1-HB_2.npy
bitbrain,sub-69_psg,sub-69,F3,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__F3.npy
bitbrain,sub-69_psg,sub-69,F4,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__F4.npy
bitbrain,sub-69_psg,sub-69,C3,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__C3.npy
bitbrain,sub-69_psg,sub-69,C4,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__C4.npy
bitbrain,sub-69_psg,sub-69,O1,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__O1.npy
bitbrain,sub-69_psg,sub-69,O2,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__O2.npy
bitbrain,sub-69_psg,sub-69,F3-F4,train,300900,/data/gen/tokens/bitbrain/sub-69_psg__F3-F4.npy
bitbrain,sub-69_headband,sub-69,HB_1,train,300900,/data/gen/tokens/bitbrain/sub-69_headband__HB_1.npy
bitbrain,sub-69_headband,sub-69,HB_2,train,300900,/data/gen/tokens/bitbrain/sub-69_headband__HB_2.npy
bitbrain,sub-69_headband,sub-69,HB_1-HB_2,train,300900,/data/gen/tokens/bitbrain/sub-69_headband__HB_1-HB_2.npy
bitbrain,sub-7_psg,sub-7,F3,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__F3.npy
bitbrain,sub-7_psg,sub-7,F4,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__F4.npy
bitbrain,sub-7_psg,sub-7,C3,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__C3.npy
bitbrain,sub-7_psg,sub-7,C4,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__C4.npy
bitbrain,sub-7_psg,sub-7,O1,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__O1.npy
bitbrain,sub-7_psg,sub-7,O2,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__O2.npy
bitbrain,sub-7_psg,sub-7,F3-F4,train,280500,/data/gen/tokens/bitbrain/sub-7_psg__F3-F4.npy
bitbrain,sub-7_headband,sub-7,HB_1,train,280500,/data/gen/tokens/bitbrain/sub-7_headband__HB_1.npy
bitbrain,sub-7_headband,sub-7,HB_2,train,280500,/data/gen/tokens/bitbrain/sub-7_headband__HB_2.npy
bitbrain,sub-7_headband,sub-7,HB_1-HB_2,train,280500,/data/gen/tokens/bitbrain/sub-7_headband__HB_1-HB_2.npy
bitbrain,sub-70_psg,sub-70,F3,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__F3.npy
bitbrain,sub-70_psg,sub-70,F4,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__F4.npy
bitbrain,sub-70_psg,sub-70,C3,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__C3.npy
bitbrain,sub-70_psg,sub-70,C4,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__C4.npy
bitbrain,sub-70_psg,sub-70,O1,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__O1.npy
bitbrain,sub-70_psg,sub-70,O2,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__O2.npy
bitbrain,sub-70_psg,sub-70,F3-F4,train,266700,/data/gen/tokens/bitbrain/sub-70_psg__F3-F4.npy
bitbrain,sub-70_headband,sub-70,HB_1,train,266700,/data/gen/tokens/bitbrain/sub-70_headband__HB_1.npy
bitbrain,sub-70_headband,sub-70,HB_2,train,266700,/data/gen/tokens/bitbrain/sub-70_headband__HB_2.npy
bitbrain,sub-70_headband,sub-70,HB_1-HB_2,train,266700,/data/gen/tokens/bitbrain/sub-70_headband__HB_1-HB_2.npy
bitbrain,sub-71_psg,sub-71,F3,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__F3.npy
bitbrain,sub-71_psg,sub-71,F4,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__F4.npy
bitbrain,sub-71_psg,sub-71,C3,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__C3.npy
bitbrain,sub-71_psg,sub-71,C4,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__C4.npy
bitbrain,sub-71_psg,sub-71,O1,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__O1.npy
bitbrain,sub-71_psg,sub-71,O2,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__O2.npy
bitbrain,sub-71_psg,sub-71,F3-F4,train,334200,/data/gen/tokens/bitbrain/sub-71_psg__F3-F4.npy
bitbrain,sub-71_headband,sub-71,HB_1,train,334200,/data/gen/tokens/bitbrain/sub-71_headband__HB_1.npy
